ID;Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;AcceptedCmp3;AcceptedCmp4;AcceptedCmp5;AcceptedCmp1;AcceptedCmp2;Complain;Response;Dt_Customer_month;Dt_Customer_dayofweek
3852;1961;Master;Together;74881.0;1;1;48;505;72;270;36;27;54;4;9;2;12;5;0;0;0;0;0;0;0;3;4
73;1953;PhD;Single;51411.0;1;2;81;14;0;3;0;0;1;1;0;0;3;5;0;0;0;0;0;0;0;5;6
5589;1964;Graduation;Divorced;51983.0;0;1;95;631;0;115;10;7;30;3;9;2;10;7;0;0;0;0;0;0;0;8;4
10212;1986;Master;Together;42386.0;1;0;43;65;4;16;0;4;11;1;3;0;3;8;0;0;0;0;0;0;0;1;6
6365;1987;2n Cycle;Married;30390.0;0;0;5;10;12;12;25;1;20;1;2;0;3;6;0;0;0;0;0;0;0;9;0
5636;1963;Graduation;Single;30983.0;0;0;50;51;4;50;12;1;49;1;4;0;3;8;0;0;0;0;0;0;1;11;4
591;1957;Graduation;Widow;66033.0;0;1;76;293;35;179;46;59;65;2;8;3;7;7;0;0;0;0;0;0;0;1;6
2217;1975;2n Cycle;Married;37284.0;1;1;46;11;1;2;2;1;6;1;0;0;3;6;0;0;0;0;0;0;0;3;4
2544;1951;Master;Divorced;57530.0;0;1;68;50;1;27;6;7;1;1;1;1;4;1;0;0;0;0;0;0;0;10;5
7725;1965;2n Cycle;Married;76800.0;0;0;33;173;26;255;35;71;81;1;4;4;7;1;0;0;0;0;0;0;0;3;5
5462;1974;Graduation;Married;67445.0;0;1;63;757;80;217;29;80;11;5;9;6;12;6;0;0;0;0;0;0;0;8;6
7791;1967;Master;Married;37054.0;1;1;89;12;1;6;0;1;5;2;1;0;3;7;0;0;0;0;0;0;0;9;6
4037;1976;Graduation;Divorced;31859.0;1;0;77;3;1;3;8;0;5;1;1;0;2;7;0;0;0;0;0;0;0;6;4
6642;1961;Graduation;Divorced;27215.0;2;1;50;30;5;22;8;9;28;4;2;1;4;6;0;0;0;0;0;0;0;1;2
5424;1983;Graduation;Married;39922.0;1;0;30;29;12;59;19;1;36;2;3;0;4;8;0;0;0;0;0;0;0;2;3
879;1976;Master;Married;49681.0;0;2;66;411;0;26;0;0;21;6;7;1;7;7;0;0;0;0;0;0;0;11;0
9530;1988;Graduation;Married;24645.0;1;0;16;5;3;4;4;1;0;1;1;0;2;8;0;0;0;0;0;0;0;11;3
10699;1985;Graduation;Married;44322.0;1;0;30;46;0;40;3;0;3;2;3;0;3;8;0;0;0;0;0;0;0;6;0
1497;1952;Graduation;Single;47958.0;0;1;8;268;11;88;15;3;22;2;6;3;5;5;0;0;0;0;0;0;0;1;5
7476;1964;Master;Single;63972.0;0;1;93;928;63;254;0;12;12;4;5;4;10;4;0;1;0;0;0;0;0;12;6
10478;1950;PhD;Married;55517.0;1;1;53;483;0;108;0;6;36;5;11;1;6;9;0;0;0;0;0;0;1;9;3
4261;1946;PhD;Single;82800.0;0;0;23;1006;22;115;59;68;45;1;7;6;12;3;0;0;1;1;0;0;1;11;5
9916;1954;Graduation;Married;38998.0;1;1;92;34;1;14;0;0;5;3;2;0;3;8;0;0;0;0;0;1;0;11;5
8135;1986;Master;Married;27161.0;1;0;41;7;4;23;7;0;11;1;1;0;3;7;0;0;0;0;0;0;0;10;0
8685;1977;Graduation;Married;42014.0;1;0;56;244;15;108;4;15;50;6;7;1;6;8;0;0;0;0;0;0;1;8;4
4967;1960;PhD;Together;38201.0;0;1;19;233;0;23;0;0;12;4;5;1;5;8;0;0;0;0;0;0;0;3;4
2130;1982;Graduation;Together;45203.0;2;0;4;35;3;67;10;8;24;1;3;1;3;6;0;0;0;0;0;0;1;3;6
8175;1992;Graduation;Married;34935.0;0;0;71;34;4;66;3;10;20;1;2;1;4;7;0;0;0;0;0;0;0;6;4
6257;1976;Master;Single;60482.0;0;1;81;255;43;134;37;14;24;1;7;2;7;7;0;0;0;0;0;0;0;1;2
3790;1956;Graduation;Together;34633.0;2;1;31;8;1;5;0;0;1;1;1;0;2;6;0;0;0;0;0;0;0;1;3
5223;1966;Master;Together;45903.0;0;1;80;33;8;10;2;10;3;2;2;1;3;4;0;0;0;0;0;0;0;4;2
4608;1987;Graduation;Divorced;81361.0;0;0;18;163;23;424;27;65;76;1;3;10;13;1;0;0;0;0;0;0;1;2;1
1626;1973;PhD;Divorced;35860.0;1;1;37;15;0;8;4;2;20;2;1;1;2;5;1;0;0;0;0;0;1;5;0
4764;1952;Master;Together;40442.0;1;1;52;45;12;52;25;22;13;4;3;1;4;7;0;0;0;0;0;0;1;8;6
2471;1965;Graduation;Married;61482.0;0;0;39;48;58;68;16;66;43;1;3;2;6;2;0;0;0;0;0;0;0;6;4
4971;1962;PhD;Together;31497.0;0;1;22;108;1;28;13;1;4;2;3;1;4;8;0;0;0;0;0;0;0;12;3
10069;1988;Basic;Together;13724.0;1;0;43;2;7;5;2;15;27;1;2;0;2;9;1;0;0;0;0;0;0;8;4
2262;1965;Master;Together;45143.0;0;1;74;202;5;74;11;5;14;3;6;1;5;7;0;0;0;0;0;0;0;8;0
1131;1967;PhD;Single;52569.0;0;1;54;85;0;3;0;0;7;1;2;0;4;3;0;0;0;0;0;0;0;4;5
1041;1973;PhD;Single;48432.0;0;1;3;322;3;50;4;3;42;5;7;1;6;8;0;0;0;0;0;0;1;10;3
24;1960;Master;Together;17144.0;1;1;96;18;2;19;0;2;6;5;3;0;4;7;0;0;0;0;0;0;0;2;5
3409;1984;Graduation;Single;36108.0;1;0;68;141;8;129;3;11;47;3;7;1;4;9;1;0;0;0;0;0;0;10;1
7943;1975;PhD;Married;36663.0;1;0;40;18;0;6;3;3;5;1;1;1;3;2;0;0;0;0;0;0;0;4;4
5272;1965;Master;Married;53843.0;0;1;64;378;0;88;19;4;73;4;8;5;3;7;0;0;0;0;0;0;0;6;3
2565;1955;Master;Divorced;70638.0;0;0;69;1016;12;215;16;12;63;1;4;5;10;3;0;1;0;0;0;0;0;6;5
800;1960;Graduation;Together;44512.0;1;1;57;23;1;6;0;0;2;2;1;0;3;4;0;0;0;0;0;0;0;8;4
11092;1961;Graduation;Married;27116.0;1;1;78;12;1;21;2;2;3;2;2;0;3;7;0;0;0;0;0;0;0;3;6
5062;1963;PhD;Married;54072.0;1;1;71;35;0;4;0;0;0;1;2;0;2;8;0;0;0;0;0;0;0;7;5
4656;1990;2n Cycle;Single;51250.0;1;0;28;342;32;230;34;32;40;5;10;5;4;9;1;0;0;0;0;0;0;3;5
4480;1973;Master;Married;60432.0;0;1;61;365;3;15;4;3;11;5;7;2;5;6;0;0;0;0;0;0;0;3;6
9971;1964;PhD;Married;65526.0;0;1;22;397;19;69;12;0;9;1;4;4;8;2;0;0;0;0;0;0;0;4;4
1773;1978;2n Cycle;Married;12393.0;0;0;38;5;6;15;11;7;13;1;2;0;3;9;0;0;0;0;0;0;0;12;1
1764;1975;Graduation;Single;33955.0;1;0;92;100;2;128;23;7;10;4;5;1;5;8;0;0;0;0;0;0;0;8;4
6215;1977;Graduation;Married;31353.0;1;1;24;10;0;10;3;1;7;2;1;1;2;8;0;0;0;0;0;0;1;12;6
5423;1983;Graduation;Together;28359.0;1;0;35;6;0;5;2;1;2;1;1;0;2;7;0;0;0;0;0;0;0;10;6
940;1987;Graduation;Single;57100.0;1;0;9;158;11;99;15;11;17;2;3;2;7;3;0;0;0;0;0;0;0;5;6
3011;1965;Graduation;Married;69139.0;0;1;23;86;12;75;33;15;6;1;4;1;5;4;0;0;0;0;0;0;0;1;0
8286;1965;PhD;Together;51717.0;0;1;55;98;1;17;0;1;5;1;3;0;4;7;0;1;0;0;0;0;0;8;1
9668;1971;Graduation;Married;18793.0;1;0;14;4;16;20;0;17;20;3;2;0;4;8;0;0;0;0;0;0;0;1;5
7019;1963;Graduation;Together;54414.0;1;1;49;109;18;16;24;26;18;4;3;1;5;4;0;0;0;0;0;0;0;1;2
7408;1952;PhD;Married;54549.0;0;1;8;216;2;6;0;0;9;2;5;1;4;7;0;0;0;0;0;0;0;3;0
9986;1982;Graduation;Together;19444.0;1;0;8;16;0;23;3;2;10;3;4;1;2;7;0;0;0;0;0;0;1;2;5
3276;1976;2n Cycle;Together;36301.0;1;0;53;11;12;35;3;5;12;1;3;0;3;7;0;0;0;0;0;0;0;10;4
3570;1969;PhD;Together;42731.0;1;0;64;159;2;51;6;2;24;3;4;1;5;5;0;0;0;0;0;0;0;10;0
3783;1959;PhD;Married;52854.0;1;1;43;105;0;10;0;1;0;2;2;1;4;5;0;0;0;0;0;0;0;3;0
10207;1978;Graduation;Together;22775.0;1;0;40;5;1;8;0;0;1;1;1;0;2;8;0;0;0;0;0;0;0;6;2
10906;1948;PhD;Together;46681.0;0;2;52;269;15;69;15;19;38;2;4;6;4;5;0;0;0;0;0;0;0;10;1
3427;1955;PhD;Married;59821.0;0;1;11;629;0;70;0;0;35;6;11;2;7;8;0;0;0;0;0;0;0;4;4
5209;1954;Graduation;Divorced;50002.0;0;1;21;443;5;71;21;16;82;2;8;2;7;7;0;0;0;0;0;0;0;6;0
10711;1945;Graduation;Married;69755.0;0;0;23;217;77;373;111;23;93;1;3;6;12;1;0;0;0;0;0;0;0;10;2
10785;1969;Graduation;Married;44078.0;1;1;17;24;1;10;2;0;4;2;2;0;3;5;0;0;0;0;0;0;0;6;3
2814;1976;Master;Together;30560.0;1;0;6;9;1;5;4;5;7;1;1;0;3;7;0;0;0;0;0;0;0;6;3
6866;1969;Master;Together;35924.0;1;1;56;8;0;14;2;3;7;1;1;0;3;5;0;0;0;0;0;0;0;3;6
3829;1979;Basic;Together;24594.0;1;0;94;1;3;6;10;0;9;1;1;0;3;5;0;0;0;0;0;0;0;12;1
10141;1960;Master;Divorced;39228.0;0;0;1;7;1;6;0;3;3;1;0;0;3;4;0;0;0;0;0;0;0;5;4
5177;1974;Master;Married;58494.0;0;1;56;298;7;68;4;0;19;2;6;2;6;6;0;0;0;0;0;0;0;12;3
7005;1981;Graduation;Single;58684.0;0;0;71;479;35;179;28;7;85;1;5;3;12;2;0;1;0;0;0;0;0;6;0
7485;1950;PhD;Widow;56551.0;1;1;48;67;4;32;17;2;16;3;2;1;4;4;0;0;0;0;0;0;0;5;2
8079;1982;Graduation;Married;22448.0;1;0;86;3;1;8;23;2;18;3;2;1;3;3;0;0;0;0;0;0;0;2;2
10352;1963;Graduation;Widow;34213.0;1;1;2;50;4;28;6;3;26;3;3;1;2;9;0;0;0;0;0;0;1;9;4
13;1947;PhD;Widow;25358.0;0;1;57;19;0;5;0;0;8;2;1;0;3;6;0;0;0;0;0;0;0;7;0
1834;1978;Master;Single;35544.0;1;0;77;30;5;23;4;1;4;1;2;0;3;7;0;0;0;0;0;0;0;3;5
2285;1954;Master;Together;36634.0;0;1;0;213;9;76;4;3;30;3;5;2;5;7;0;0;0;0;0;0;0;5;1
2295;1954;PhD;Married;62670.0;0;1;57;539;30;92;80;46;38;1;5;3;13;3;0;0;0;0;0;0;0;2;6
1404;1968;Graduation;Together;34916.0;2;0;89;51;23;82;33;0;42;4;5;1;3;9;0;0;0;0;0;0;0;5;2
6457;1976;Graduation;Divorced;64892.0;0;1;77;527;24;230;32;24;65;2;6;4;12;4;0;0;0;0;0;0;0;5;3
2639;1966;Graduation;Single;43602.0;1;1;45;19;5;12;10;3;19;3;3;1;2;6;0;0;0;0;0;0;0;1;4
8299;1989;PhD;Single;33996.0;0;0;46;40;2;15;8;0;6;1;1;1;3;4;0;0;0;0;0;0;0;9;2
6437;1985;2n Cycle;Single;41473.0;1;0;80;21;8;20;15;3;9;1;2;0;3;7;0;0;0;0;0;0;0;6;2
6912;1967;PhD;Married;63246.0;0;2;60;593;30;91;29;22;7;1;6;3;12;4;0;0;0;0;0;0;0;8;1
7327;1959;PhD;Married;36732.0;1;1;71;21;5;3;10;1;7;3;1;1;4;2;0;0;0;0;0;0;0;12;6
4127;1967;PhD;Married;77766.0;0;1;97;1004;59;265;115;59;27;2;11;10;11;6;1;0;0;0;0;0;1;2;4
8143;1985;PhD;Single;37929.0;0;0;49;202;2;46;3;2;10;2;4;2;5;7;0;1;0;1;0;0;1;7;1
3433;1955;2n Cycle;Married;72635.0;0;0;54;390;22;323;104;35;107;1;6;8;6;3;0;0;0;1;0;0;0;6;0
4712;1991;2n Cycle;Together;20193.0;0;0;18;8;8;22;24;11;9;1;1;1;4;4;0;0;0;0;0;0;0;11;2
1170;1975;Graduation;Married;27573.0;1;0;45;50;15;110;39;15;15;4;5;1;4;8;0;0;0;0;0;0;0;3;0
6347;1979;Basic;Single;15862.0;1;0;26;1;1;4;11;9;10;1;1;0;3;8;0;0;0;0;0;0;0;6;3
4065;1976;PhD;Married;49544.0;1;0;0;308;0;73;0;0;23;2;5;1;8;7;0;0;0;0;0;0;0;2;1
8230;1980;Graduation;Married;33228.0;1;0;28;22;2;31;7;4;5;1;2;0;3;7;0;0;0;0;0;0;0;1;3
5939;1971;Graduation;Together;38232.0;1;1;84;43;5;28;7;6;33;4;3;1;3;5;0;0;0;0;0;0;0;1;4
2156;1955;PhD;Married;22554.0;1;1;38;27;0;10;0;0;4;4;2;0;4;5;0;0;0;0;0;0;0;11;5
7788;1983;PhD;Married;23536.0;1;0;53;6;0;3;0;0;1;1;0;0;3;3;0;0;0;0;0;0;0;6;2
10323;1952;Graduation;Married;49413.0;0;1;88;205;7;41;3;2;46;2;4;2;5;5;0;0;0;0;0;0;0;10;4
7947;1969;Graduation;Married;42231.0;1;1;99;24;0;8;0;1;4;1;1;0;3;5;0;0;0;0;0;0;0;3;1
2570;1968;Graduation;Together;56534.0;0;1;35;691;7;61;10;0;46;4;10;4;7;8;0;1;0;0;1;0;1;7;1
9256;1971;Graduation;Single;58350.0;0;1;5;493;26;206;116;80;80;4;8;3;12;6;0;0;0;0;0;0;0;1;4
7397;1951;Graduation;Single;49090.0;0;1;45;494;5;82;7;0;100;3;7;2;9;7;0;0;0;0;0;0;0;7;4
6349;1987;Master;Divorced;61787.0;0;0;71;621;73;414;78;48;85;1;8;4;6;5;0;0;0;0;0;0;0;7;5
10790;1985;PhD;Married;18169.0;1;0;40;9;0;5;0;0;7;1;1;0;2;8;0;0;0;0;0;0;0;2;1
10398;1981;2n Cycle;Single;24336.0;1;0;82;1;6;2;8;2;12;1;1;0;2;7;0;0;0;0;0;0;0;8;0
2431;1990;Graduation;Married;18222.0;0;0;70;12;4;19;12;6;14;1;2;0;3;8;0;0;0;0;0;0;0;12;0
1890;1971;2n Cycle;Together;42033.0;1;1;95;11;1;4;2;0;7;1;1;0;2;7;0;0;0;0;0;0;0;9;2
10742;1983;PhD;Married;86580.0;0;0;72;532;21;127;26;20;20;0;4;2;5;1;0;0;1;0;0;0;0;2;2
10356;1957;PhD;Divorced;41437.0;1;1;5;29;0;2;0;0;1;1;1;0;3;7;0;0;0;0;0;0;0;9;5
3565;1955;Master;Married;38452.0;1;1;62;56;0;14;0;0;2;3;3;0;3;7;0;0;0;0;0;0;0;3;6
5294;1989;Graduation;Single;18358.0;1;0;49;6;8;19;16;4;4;3;3;0;4;7;0;0;0;0;0;0;0;11;2
1958;1973;PhD;Together;55012.0;0;1;85;582;0;65;0;0;13;6;8;2;9;5;0;0;0;0;0;0;0;3;4
7349;1973;Basic;Together;9722.0;1;0;7;6;17;16;6;16;42;4;3;1;3;8;0;0;0;0;0;0;1;10;1
8799;1984;PhD;Married;38175.0;1;0;6;70;6;69;2;3;3;3;3;1;4;7;0;0;0;0;0;0;0;9;0
1351;1956;Master;Together;58656.0;0;1;25;962;12;194;16;24;12;4;7;8;13;6;0;0;1;0;0;0;0;9;3
1045;1965;Graduation;Together;52117.0;0;1;55;112;10;107;30;0;20;2;5;2;4;7;0;0;0;0;0;0;0;8;3
8070;1973;PhD;Married;54222.0;0;1;98;199;12;31;3;12;7;1;3;3;5;3;0;0;0;0;0;0;0;3;5
2202;1978;Graduation;Together;41154.0;0;1;98;44;2;11;2;3;7;1;1;0;4;5;0;0;0;0;0;0;0;4;1
4055;1992;Basic;Single;18746.0;1;0;41;2;10;11;12;9;20;2;3;0;3;6;0;0;0;0;0;0;0;5;3
10091;1956;Graduation;Single;60230.0;0;1;78;520;20;367;39;81;40;2;6;3;6;5;0;0;0;0;0;0;0;5;0
7629;1977;Graduation;Married;22108.0;1;1;46;5;3;9;6;2;6;2;2;0;3;7;0;0;0;0;0;0;0;5;3
10640;1974;Graduation;Together;44392.0;1;1;71;87;5;71;7;12;29;5;4;1;4;7;0;0;0;0;0;0;0;9;3
3498;1976;PhD;Married;55424.0;0;1;6;462;61;184;10;53;107;4;7;5;9;6;1;0;0;0;0;0;1;11;6
6742;1979;Graduation;Married;17688.0;1;0;82;2;2;1;3;1;2;1;1;0;2;8;0;0;0;0;0;1;0;1;6
1381;1982;PhD;Single;38513.0;1;0;20;172;3;115;16;0;18;5;6;1;5;8;0;0;0;0;0;0;1;1;1
2634;1979;Master;Single;16653.0;1;0;10;5;7;31;15;4;7;3;2;1;3;6;0;0;0;0;0;0;1;4;4
10905;1955;Graduation;Together;42586.0;1;1;7;194;2;56;0;0;0;5;4;1;6;8;0;0;0;0;0;0;1;10;0
1744;1965;Basic;Single;23529.0;0;1;67;9;7;13;3;2;20;1;1;1;2;6;0;0;0;0;0;0;0;1;0
1000;1961;Master;Together;74881.0;1;1;48;505;72;270;36;27;54;4;9;2;12;5;0;0;0;0;0;0;0;3;4
8605;1964;PhD;Together;46910.0;1;1;36;48;0;14;0;0;6;2;2;0;3;6;0;0;0;0;0;0;0;3;6
10304;1959;Graduation;Married;18690.0;0;0;77;6;1;7;23;4;19;1;1;1;2;8;0;0;0;0;0;0;0;12;4
4351;1955;Graduation;Divorced;37244.0;1;1;90;18;2;10;0;0;25;1;1;1;2;7;1;0;0;0;0;0;0;4;5
7500;1967;Graduation;Single;79146.0;1;1;33;245;16;223;21;43;16;2;8;1;8;6;0;0;0;0;0;0;0;4;3
5796;1963;Graduation;Married;77437.0;0;0;70;560;21;442;29;44;29;1;4;5;13;1;0;0;1;0;0;0;0;11;1
10556;1959;Graduation;Married;54984.0;0;1;51;173;13;131;32;3;6;4;6;1;6;7;0;0;0;1;0;0;0;5;5
1064;1971;PhD;Married;42403.0;1;0;18;22;1;11;0;5;3;1;1;0;3;8;0;0;0;0;0;0;0;12;2
48;1964;Graduation;Together;55761.0;0;1;97;136;1;12;0;3;32;2;4;1;3;6;0;1;0;0;0;0;0;4;3
7610;1983;Graduation;Together;37292.0;1;0;32;275;0;86;10;23;66;5;6;3;5;8;0;0;0;0;0;0;0;4;3
263;1945;PhD;Single;45576.0;0;0;9;56;19;29;2;14;25;1;3;1;3;8;0;0;0;0;0;0;1;5;2
9710;1969;PhD;Divorced;58086.0;0;1;80;708;7;62;0;0;15;2;11;3;7;8;0;0;0;0;0;0;0;1;6
10250;1947;Basic;Together;28389.0;0;0;49;1;5;3;7;4;8;1;1;0;2;7;0;0;0;0;0;0;0;11;1
3571;1961;PhD;Together;63342.0;0;1;48;918;21;118;13;10;21;3;8;3;5;6;0;1;0;0;0;0;1;10;1
7807;1974;Graduation;Married;44989.0;0;1;26;98;0;106;49;10;106;5;5;1;5;6;0;0;0;0;0;0;0;9;2
3878;1980;2n Cycle;Single;31859.0;1;0;3;3;4;7;15;8;11;1;1;0;3;7;0;0;0;0;0;0;0;2;3
5092;1949;PhD;Widow;51569.0;0;1;39;380;0;47;6;0;34;4;7;1;7;8;0;1;0;0;0;0;1;2;1
2154;1971;Graduation;Widow;30372.0;1;1;33;15;0;12;7;3;7;3;2;0;3;7;0;0;0;0;0;0;0;12;1
5394;1979;Basic;Single;16014.0;1;1;42;3;9;4;7;8;7;4;1;1;4;3;0;0;0;0;0;0;0;3;6
3798;1968;Graduation;Married;41120.0;1;1;80;24;2;23;0;8;24;3;2;1;3;6;0;0;0;0;0;0;0;11;2
3524;1971;Master;Single;39763.0;1;0;9;80;1;60;4;6;16;2;5;1;2;9;0;0;0;0;0;0;1;8;6
5247;1955;PhD;Married;38725.0;1;1;52;31;0;6;2;1;5;2;1;0;4;4;0;0;0;0;0;0;0;5;5
8812;1979;2n Cycle;Divorced;13533.0;1;0;45;12;3;8;8;0;17;2;2;0;3;7;0;0;0;0;0;0;0;3;6
6616;1975;Graduation;Together;59481.0;0;1;47;178;3;85;71;66;58;2;3;3;8;2;0;0;0;0;0;0;0;10;2
2797;1977;Graduation;Married;72117.0;0;1;34;707;20;171;65;60;50;1;9;7;9;5;0;0;0;0;0;0;0;8;1
4328;1986;2n Cycle;Married;21955.0;1;0;81;5;1;7;17;14;11;2;2;1;3;6;0;0;0;0;0;0;0;9;5
9167;1956;Graduation;Married;67131.0;0;1;72;465;71;250;93;35;62;3;9;2;12;6;0;0;0;0;0;0;0;3;1
10560;1980;PhD;Single;36802.0;1;0;23;16;1;2;0;0;1;1;1;0;3;5;0;0;0;0;0;0;0;6;0
8312;1961;Basic;Married;28249.0;0;0;80;1;9;7;2;14;10;1;2;0;3;6;0;0;0;0;0;0;0;6;6
5534;1975;Master;Married;47808.0;0;1;30;123;1;26;2;0;72;2;3;2;3;7;1;0;0;0;0;0;0;10;6
5093;1974;PhD;Divorced;25509.0;1;0;15;40;3;30;10;7;11;3;3;0;3;9;0;0;0;0;0;0;1;9;1
7592;1946;PhD;Married;51012.0;0;0;86;102;9;63;2;9;24;1;4;1;4;6;0;0;0;0;0;0;0;4;3
8895;1985;Graduation;Single;70596.0;0;0;68;347;44;534;17;0;26;1;3;5;12;2;0;0;0;0;0;0;0;10;4
2694;1967;Graduation;Married;42664.0;0;1;44;21;0;3;0;0;0;1;1;0;3;6;0;0;0;0;0;0;0;3;1
8910;1955;Graduation;Together;42586.0;1;1;7;194;2;56;0;0;0;5;4;1;6;8;0;0;0;0;0;0;1;10;0
7433;1985;Graduation;Single;29760.0;1;0;87;64;4;68;7;5;17;4;3;1;4;8;0;0;0;0;0;0;0;8;2
164;1977;PhD;Married;28973.0;0;0;59;206;0;46;3;2;12;2;5;1;5;8;0;0;0;0;0;0;0;10;5
10477;1973;PhD;Together;39435.0;1;0;16;71;0;18;0;0;13;1;3;1;2;7;0;0;0;0;0;0;0;8;1
5150;1979;Basic;Single;20194.0;1;0;64;0;4;7;11;10;15;2;2;0;3;6;0;0;0;0;0;0;0;12;0
5283;1976;PhD;Single;42473.0;1;1;72;93;1;21;0;4;25;3;2;1;4;5;0;0;0;0;0;0;0;2;0
10678;1959;Graduation;Together;71232.0;0;1;91;653;17;170;34;26;17;2;11;2;10;7;0;0;0;0;0;0;0;11;3
7261;1971;Graduation;Together;34600.0;1;1;8;199;33;60;8;3;15;5;5;2;5;8;0;0;0;0;0;0;1;1;1
9648;1967;Graduation;Single;46904.0;1;1;20;153;4;56;0;9;31;4;5;1;4;8;0;0;0;0;0;0;0;11;5
2870;1973;Graduation;Married;49094.0;0;1;6;376;0;38;11;8;69;5;6;3;6;6;0;0;0;0;0;0;0;9;4
8008;1983;Graduation;Together;36075.0;1;0;54;46;0;30;12;1;30;1;2;0;4;6;0;0;0;0;0;0;0;12;0
1419;1950;Graduation;Together;34026.0;1;1;11;18;6;15;12;8;17;3;2;1;3;5;0;0;0;0;0;0;0;8;0
9150;1963;PhD;Single;48918.0;1;1;21;52;0;9;0;0;1;2;1;0;4;4;0;0;0;0;0;0;0;4;5
1250;1976;Graduation;Single;37697.0;1;0;82;34;6;21;11;4;8;1;2;1;3;6;0;0;0;0;0;0;0;2;4
9905;1952;Graduation;Together;34074.0;1;1;69;135;1;41;10;1;67;5;3;3;3;6;1;0;0;0;0;0;0;7;5
10691;1960;Master;Married;28520.0;1;1;55;11;0;10;0;2;20;1;1;1;2;6;0;0;0;0;0;0;0;6;4
7002;1955;Graduation;Single;62535.0;0;1;13;163;48;90;0;45;52;1;3;2;8;3;0;0;0;0;0;0;0;10;3
2952;1977;Master;Single;36273.0;1;0;80;29;3;30;3;2;9;2;3;0;3;6;0;0;0;0;0;0;0;4;2
8439;1964;Graduation;Together;63404.0;0;2;97;734;26;70;11;44;17;2;6;3;4;4;0;0;0;1;0;0;0;6;4
6289;1951;Master;Together;59385.0;1;1;85;135;0;10;0;4;36;2;3;1;4;5;0;0;0;0;0;0;0;4;6
8397;1951;Graduation;Married;44689.0;1;1;82;18;0;5;0;0;11;2;1;1;2;7;1;0;0;0;0;0;0;1;4
9284;1958;Graduation;Together;53977.0;0;1;21;620;16;165;0;24;82;5;5;5;12;5;0;0;0;0;0;0;0;6;5
3130;1964;Graduation;Single;18701.0;1;1;95;12;4;2;10;6;10;4;2;0;4;5;0;0;0;0;0;0;0;6;1
5513;1966;Graduation;Together;37758.0;1;1;49;27;2;10;0;0;1;2;1;0;3;8;0;0;0;0;0;0;0;10;3
269;1963;PhD;Single;46757.0;0;1;71;777;30;163;0;51;122;6;4;4;7;9;0;0;0;0;0;0;0;11;4
8093;1969;Master;Married;79734.0;0;0;72;572;8;232;23;62;17;1;4;3;6;1;0;0;0;1;0;0;0;6;5
2549;1983;PhD;Together;21840.0;1;0;80;17;0;9;0;0;1;1;1;0;3;9;0;0;0;0;0;0;0;7;6
5782;1982;2n Cycle;Together;58582.0;0;1;15;402;35;106;101;77;42;2;9;2;9;5;0;1;0;0;0;0;0;9;5
10307;1956;Graduation;Married;50387.0;0;2;91;369;9;87;12;14;34;3;6;2;8;5;0;0;0;0;0;0;0;8;5
8566;1961;PhD;Together;32583.0;1;1;10;5;0;3;0;0;1;1;1;0;2;7;0;0;0;0;0;0;0;6;6
2415;1962;Graduation;Together;62568.0;0;1;99;362;17;398;80;35;61;3;5;3;5;4;0;0;0;1;0;0;0;4;0
5684;1971;Master;Divorced;44635.0;1;1;25;56;0;9;0;0;3;2;2;0;3;7;0;0;0;0;0;0;0;10;4
8334;1971;Master;Single;33316.0;1;1;34;79;1;31;4;4;12;3;2;1;4;6;0;0;0;0;0;0;0;10;4
78;1969;Graduation;Married;25293.0;1;0;51;15;0;11;0;2;9;1;1;1;2;8;0;0;0;0;0;0;0;9;6
5441;1965;PhD;Widow;54111.0;0;1;97;267;6;54;8;3;50;2;5;2;6;5;0;0;0;0;0;0;0;8;6
1087;1975;Master;Together;22669.0;1;0;30;16;14;36;37;22;48;3;4;1;2;9;0;0;0;0;0;0;1;5;2
6859;1987;Graduation;Single;29236.0;1;0;30;37;4;24;16;9;9;2;4;0;3;9;0;0;0;0;0;0;0;10;1
9860;1959;Graduation;Together;44911.0;0;1;11;159;0;22;2;1;31;3;4;1;4;7;0;0;0;0;0;0;0;3;4
5866;1974;Graduation;Together;48186.0;1;0;39;97;3;66;12;7;34;3;4;1;4;7;0;0;0;0;0;0;0;3;3
10521;1977;Graduation;Married;54809.0;1;1;0;63;6;57;13;13;22;4;2;1;5;4;0;0;0;0;0;0;1;9;2
7393;1978;Graduation;Together;41580.0;1;1;15;56;5;24;4;0;3;3;2;1;3;5;0;0;0;0;0;0;0;12;0
332;1957;Graduation;Married;47743.0;0;1;56;198;2;43;0;12;20;3;4;1;6;6;0;1;0;0;0;0;0;3;4
9576;1982;PhD;Together;32313.0;1;0;60;86;4;56;2;4;7;3;4;0;4;9;0;0;0;0;0;0;0;2;0
7419;1968;Master;Divorced;27071.0;1;0;90;8;3;19;0;2;3;2;2;0;3;6;0;0;0;0;0;0;0;4;2
3170;1957;Master;Together;68148.0;0;0;86;389;66;408;37;57;85;1;4;4;6;2;0;0;0;0;0;0;0;8;5
8527;1965;Master;Together;65735.0;1;1;37;239;7;119;4;15;11;5;6;2;6;7;0;0;0;0;0;0;0;12;5
